#OTU ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Sg.M.HC.1.16S,Sg.M.HC.10.16S,Sg.M.HC.2.16S,Sg.M.HC.3.16S,Sg.M.HC.4.16S,Sg.M.HC.5.16S,Sg.M.HC.6.16S,Sg.M.HC.7.16S,Sg.M.HC.8.16S,Sg.M.HC.9.16S,Sg.M.H.1.16S,Sg.M.H.10.16S,Sg.M.H.2.16S,Sg.M.H.3.16S,Sg.M.H.4.16S,Sg.M.H.5.16S,Sg.M.H.6.16S,Sg.M.H.7.16S,Sg.M.H.8.16S,Sg.M.H.9.16S,Sg.M.E.10.16S,Sg.M.E.4.16S,Sg.M.E.5.16S,Sg.M.E.6.16S,Sg.M.E.7.16S,Sg.M.E.8.16S,Sg.M.E.9.16S,Sg.M.I.10.16S,Sg.M.I.4.16S,Sg.M.I.5.16S,Sg.M.I.6.16S,Sg.M.I.7.16S,Sg.M.I.8.16S,Sg.M.I.9.16S,Sg.M.R.10.16S,Sg.M.R.4.16S,Sg.M.R.5.16S,Sg.M.R.6.16S,Sg.M.R.7.16S,Sg.M.R.8.16S,Sg.M.R.9.16S
4d25c48e77fb8917c80f39b3351603ca,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae,Parabacteroides, s__,20,0,16,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657ba8c0449727b2c7eb3c9328cbfa03,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae,Parabacteroides, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
9e1b2d505887fbe8b42d3a60705da434,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae,Parabacteroides,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11f5b8400f62b553508e1f2acb9b200f,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae,Parabacteroides, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f67eb2490d10d3b5e63708b6831db1f4,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae,Parabacteroides, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,10,0,0,0,0,0,0,0,138,0,13,0,0,0,0,0,0,0
218911355588324a12681a40710391cf,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae,Parabacteroides,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,143,0,61,0,0,53,0
807510cc8777ddcc0064a71043651ff8,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,Roseburia, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b36678b883975c24b429d01961572d0b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,Roseburia, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
e4357a3c7febf83be19c07dda25a30c5,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0
4d47b0f9bd00852e8148fcfcead25c70,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,17,0,0,0,0,0,0,0,0,57,178,23,270,0,13,0,117,23,0,222,0,0,0,0,0,62,171,0,0,77,248,0,0,472,0,10,0,451,0,0
51a875a194307609da18811102b2d9f1,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,16,0,9,0,0,0,0,0,5,0,0,0,9,0,0,0,51,0,0,0,0,27,0
87ab0a255949aabbe1a49f8578b991d1,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d0f4ddd857e20436e273377def48d1d,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,22
78a9ade298e384207d3ebe1e33399980,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,29,0,0,0,0,0,0,0,0,0,196,0,23,0,0,0,0,156,0,250,0,0,0,0,0,76,209,0,0,126,0,0,0,480,0,0,0,0,160,0
09955676c12875dd721fe3ff45edeaa5,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,6,0,0,0,0,28,0,136,0,27,70,14,72,0,27,0,0,0,0,0,0,20,0,32,15,31,0,0,89,0,82,325,31,40,0
e335fe05db3bf95ed9ccc2e66bd0619b,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3ec387c4e557381be14dad3d94736f7,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ae7d1db0bdd038eb619b17613c49d26,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,17,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,124,0,0,0,0,0,63,129,0,0,93,0,0,0,359,0,10,0,0,0,0
07d4acc8a2ea286d7c9751cdc3d7a9c4,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,13
2805977012caad4e2d748092073b30fb,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
8e178c67cbff9ba7385ce633fe3c742f,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,51,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,156,0,0,0,0,0,58,197,0,0,107,0,0,6,334,0,0,0,0,0,0
927b66559ed0a16d1e0a0567bb52dcbe,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b076d912ea642c8d199aa72d2828706,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0
6ef9e9d60840d69da818f44c08f18516,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,7,0,0,0,0,0,99,13,0,0,0,0,0,83
63c526a4c1eca0469f13f7a868f69e81,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895d621b123443fb8c42d1e0aa7d03de,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,395,0,0
fda2c882a659c6f3c70970e6ac06b7da,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,12,0,0,0,0,0,0,0,113,0,0,0,0,0,0,312,0,0,0,0
b4207be5513a8717a2e58693b70964a6,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50fe6207dec5ee65a8e668d944b6faf9,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18ee316a6b1e456253437908a45763ca,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
9f6a1c142975ab6a381eaf604c12b813,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e7258af622b570166c60df6846b2406,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b65f9b10da2a6b3f92473000dd0d0271,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,56,0,179,0,0
93996cb39c8e63659079c98937cf92c6,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,20,0
b2ffd37f3c9fe137a46985d36ea7c053,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77840c5a259b4caaeefcc979c6fac208,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,40,86,0,0,58,0,0,0,158,0,57,3,0,73,0
c23a55ffc930bbdfbffb838cc63c3c06,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
522fe79f191b161734f6dae66246dd0f,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
c28931b903989c39570d4a98d37734d3,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed1b6b7fffbf0efa7f9b75b178510954,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
8e2781fd62b3238924cd6d8ac3332f5f,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,106,0,0
79030f9c3947f7ccc6912a851d88f50b,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,34,0
542dbb705c6f924a741ef25e0e3f4d4e,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9f21b120523941864d5c78016e4fae9d,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,98,0,0,77,0,110,10,13,0,0,0,40,75,0,0,42,0,0,0,271,0,62,56,0,62,0
e44a421344cd97be71b06292818dfeb4,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,113,0,0
23546877f9eebb5743fb0b8b593c2515,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,15,0,0,0,0,0,0,0,0,0,230,13,0,0,0,0,0,0,0,136,0,0,0,0,4,60,130,0,8,88,0,0,7,702,0,0,0,0,0,0
7a79761110b254cc7dcf66b052d502a0,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d1d0cf7e437747fd6201a989badc8ad,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
6351d43814c54f633e81bd784e39e2e3,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,13,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,7,0,0
f3a93eb61dcac2de3c661ca0e785c6cc,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881891898e907792994cd92068840343,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ede3b1ec368eff139c865bf6c3ae5bff,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc77264070d2000f68521d96da1dd4d6,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
3f2fa448ee31928a1acd85149d7bc88e,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,39,30,0,86,0,42,0,35,50,0,0,0,6,0,0,0,0,30,0,31,0,99,0,0,67,0,35,0,134,59,0
c08489e007517659fe9112a4f25adf87,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,89
88225cc82ff505ea2dd06249eee6354c,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc4c2db62ffa3b2bd91450e6c3d09bbf,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
5f74826a74efebf84afc4df43c06cc01,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,91,0,0,0,0
1022625f50664466f3f838919a566dad,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,92,0,0,0,0,0,0,0,0,0,0,0,12,0,145,0,0,0,0,34,0,145,0,0
6400ad43ebeebb0c2b35152734547a2c,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,31,0,0
4405cb6204059bb276501fce1c673f36,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,7,0,0,0,0,0,0,0,0,8,23,0,153,0,11,0,16,33,0,20,0,0,0,0,0,0,32,0,13,11,89,0,0,87,0,18,0,167,49,0
882f35fb01d15fbffd2ab8ac9d109bf9,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a93252995c732cfb7776702daa9385ed,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02dc10fc031e0343db3a4bd090423af0,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f04a029a175f31779bb6a101c845618d,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,70,0,0,0,0,0,0,146,0,0,319,0,376,428,0,19,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,879,0,477,737
76619e2dafb804e415ab19e838f8e173,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
b8434e91b093bfbbec4cab80705bb363,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,31,26,0,0,0,0,0,22
b55c2a1eccbdb44702f38b40132cfb06,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
0cf5633d0acee262e87da3db80a9baaf,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,55,0,0,0,0,0,0
b0bc32b14ecad56ba56936fa3ecd4136,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,83,0,0,56,0,0,0
3aaf2a34ac2801eccdbc5098254ecf22,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,0,0,0
0514eeb24e15d56c2e424b0cb54baeb0,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,130,0,0,0,0
8b5f90f80df6fa698c19de9d98ff845f,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0
4f19d1487ba260f643c14289e8f6a443,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03a243032ba4c07a026b3f76f8b9b902,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21cf1c4735fd4be034dcdb861a693c2f,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
967f328c374c431143acd379c70fadf4,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,8
83e579671489315db639710cbaef0b57,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766ce8e61917254b65b9bd0080a454fb,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,39,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,96,38,0,71,0,67,16,73
23d8cc7298bbd4e1b2a21b5990c19bf9,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
081cdd12fa6dab662d2b72a582d9b761,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Odoribacteraceae],Odoribacter, s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
